feed_temperature_K,feed_pressure_Pa,benzene_feed_fraction,number_of_stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_flow_mol_s,distillate_benzene_purity,bottoms_toluene_purity,condenser_duty,reboiler_duty
363.1169745295566,151813.51867938632,0.5168008565181672,18,10,0.5882352941176471,4.0434109426023,71.19516131353683,0.9996341843862961,0.6785484513172843,4403.604496216132,-4450.748314941669
351.17506154524335,195189.8592347608,0.5909970640165398,30,14,0.4827586206896552,3.8011827010105335,60.393078860196866,0.9999847783188321,0.6772242378000671,5763.745333725803,-5961.568285976637
376.62327134128196,162667.07654128008,0.7474392242784786,20,9,0.47368421052631576,3.2678052654291885,35.51217754401384,0.9996850731877398,0.7106228207440836,8342.49729181978,-7063.924060411301
378.63637479700054,179030.69052750347,0.2777285524888626,18,5,0.29411764705882354,4.377345775035764,64.21155188032543,0.7754550896939454,0.9996770263904611,6080.663960492322,-6026.098198863101
353.3730799459428,113751.99161270254,0.7370455917735557,25,11,0.4583333333333333,2.256859687042034,63.95294885027978,0.9996858476920176,0.4109914194304619,3558.626579160897,-3644.9852677972785
348.40616100999523,105061.4010184889,0.29013501738347486,22,14,0.6666666666666666,1.6524116470810344,57.76160127097057,0.6719736582771296,0.9890854360255372,3593.570458732403,-4013.378853643181
365.4062062638161,126451.92253494234,0.4075779949501533,27,13,0.5,4.234286545739325,49.4194417297678,0.8057599929198608,0.9999670511429585,8324.725673210554,-8420.994394152014
378.2114821617123,174835.27366218827,0.635769915616028,33,15,0.46875,2.883481913921275,63.42863144082206,0.999978801070312,0.574223716326816,4304.754975099076,-4059.609424337825
379.91403831667265,128263.44102240133,0.2978260254177493,25,9,0.375,4.357762943856951,53.806762518400646,0.6447292185225474,0.9999908872155154,7966.98459982527,-7866.023497547911
380.6677314616709,109995.49539940445,0.4149327653851551,23,9,0.4090909090909091,4.153899536768509,34.011174591263725,0.6287854975889376,0.9999860283829537,10970.23692668163,-7627.1581472683865
347.6385490294339,157306.5084404272,0.5214227946467547,21,13,0.65,3.6283197955669566,57.98480007135031,0.9999514854746843,0.8253164653089774,5894.112625815734,-6196.5190104948815
354.2471361280173,126822.93477162508,0.4641032623467195,24,11,0.4782608695652174,3.5636298774723136,68.36149810433598,0.9996963774986118,0.7837767194770096,4376.621581971672,-4599.452250103527
384.47016717961225,112511.80091732006,0.2993455116470149,35,15,0.4411764705882353,2.756696317326473,32.03229297964197,0.44042435175043354,0.9999994656014695,8400.456805034635,-5003.806045599823
360.8397791991722,130869.97499805919,0.44927689804886123,18,8,0.47058823529411764,2.64041434073407,54.94597073084967,0.9860525464974172,0.9908864842313635,4986.215342702228,-5150.80751092589
348.7179030678758,136108.9458919547,0.31821147672156347,21,11,0.55,4.2232993221398925,71.43345245497106,0.9995283841026145,0.9542433707133495,4523.048432238476,-4938.615063002818
350.4953662483969,178153.3581164478,0.5433217919208095,30,16,0.5517241379310345,3.7385247630341745,53.64303129533389,0.9999955293958547,0.8513089625186073,6642.495473444009,-6898.428947923902
371.3601002338485,101545.32339427187,0.6240322788676981,33,17,0.53125,4.051564901927993,40.3369055663605,0.9999982834353034,0.9320777379247582,9129.322518971117,-5923.850054078801
362.92975457201567,179902.4060810808,0.6449184943402924,22,12,0.5714285714285714,3.4550618372896036,47.54503175605808,0.9999432779393956,0.7467684850242731,7083.204355687571,-7088.557997405603
355.7995799796313,188864.78918508982,0.6671319616859936,21,8,0.4,3.3140646350416345,56.42569295430408,0.9990927336119594,0.5892221642686679,5698.843449082959,-5787.642084058071
367.46682602865405,146384.46790510352,0.37890791007738295,29,8,0.2857142857142857,4.4587316738831575,41.39384140485294,0.6465749060895162,0.9999999115446792,10295.890582840542,-10354.37895408754
345.07428149361624,167711.84000903237,0.687550013923762,27,10,0.38461538461538464,2.045165410747212,35.207875464834984,0.9992199754438046,0.8860252880491472,5981.233546980383,-6245.824138554004
366.05077971301057,150963.7530295906,0.725250873541917,33,14,0.4375,2.359011432046711,69.29386904205872,0.9999428316568774,0.396473088604995,3126.266153881234,-3027.440476143436
377.41193665469905,190752.089026322,0.2874372657355832,24,16,0.6956521739130435,1.8295022966960754,69.38663375180161,0.7991946229176536,0.93835617204177,2726.5556610254744,-2676.7240905604804
377.3935744718342,197916.03905344522,0.5974418493777527,28,12,0.4444444444444444,2.215132797175275,38.36434613708282,0.9692828294509065,0.9999572093299443,6045.707555196693,-5874.720617905898
350.0202567199588,142428.61308950122,0.6329883949021007,27,8,0.3076923076923077,2.3146780824879603,27.775926026978635,0.8764262461723605,0.999998978061784,7436.345697561045,-7650.737909343864
355.86303502875904,117275.05851705105,0.5028979846333019,29,14,0.5,3.817963059204097,65.07385169816921,0.9999760403904897,0.7639228656036544,5100.355430839521,-5277.749057523981
379.1882124392848,137308.3196966336,0.6854650682049519,23,13,0.5909090909090909,2.4406773203694243,71.89196783747238,0.9996532770538942,0.4373749728324264,2931.5086073295543,405.32497318838455
355.6491635761303,119019.50520355106,0.5826560296206988,19,9,0.5,3.167605464675143,39.21509686152425,0.9580560352873122,0.9992206376637445,7746.4262122239015,-7918.881345524647
346.476035638473,112381.49854504384,0.2854889151174014,18,8,0.47058823529411764,2.9770450265516377,45.103814340107334,0.519796938785536,0.999688947977463,7129.907370002156,-7569.8849552800875
384.69508625767526,102384.12554315792,0.5390605171562227,32,21,0.6774193548387096,2.196689067454792,74.61251624938875,0.9999057022709132,0.6177458287598144,2459.874909861755,950.5557051457782
374.5674399818415,186611.2745316137,0.3451910120734111,26,9,0.36,1.6194234089262036,32.6595354168726,0.5126048953109774,0.9999951261627554,5764.7270507423755,-5711.232884737561
368.80143812017303,102059.18299181316,0.7077640002944827,25,15,0.625,1.9808287100291848,45.9858368393332,0.9997360593052986,0.6351807707265921,4880.379039653088,-1670.319602652931
349.899657794803,134221.79979859295,0.36033971452317753,19,12,0.6666666666666666,3.535822329601226,68.24574795667294,0.9995048448909611,0.9370692242545059,4366.050073825276,-4736.853885047529
356.7729000334594,192861.9023421112,0.3573986521184726,23,8,0.36363636363636365,4.3365454669195795,48.32447333234277,0.6916108242023572,0.9999890018643887,8821.865778452218,-9071.20640189654
365.0482436332644,160348.1305070291,0.3389888586661778,30,12,0.41379310344827586,2.670897194435436,35.70946165050646,0.5272822219674639,0.9999989234612342,7701.348001202125,-7809.243292415537
351.3677840845928,168892.06976483238,0.42514510115215043,22,8,0.38095238095238093,1.9026437152947384,44.36226721709154,0.7640097690161145,0.9998464800041345,5111.835555772392,-5412.9058736402885
375.73535342852523,183676.577742041,0.45741819451931187,19,10,0.5555555555555556,4.0355921247966755,61.43224775522444,0.9995713492550863,0.8829626990736674,5887.072545435505,-5789.78516214858
350.43838628104425,145060.43620047136,0.562497602805438,26,9,0.36,2.1143713632988472,70.43541666054885,0.996566237998835,0.6196982508093704,2792.8610925504963,-3007.5990957935483
377.1330372670581,152936.08093576698,0.6562482169678701,32,20,0.6451612903225806,1.5813380023053016,73.66266159216771,0.9998896473650801,0.46661717405718933,2060.682982961756,-793.362532550065
366.6546056414128,136948.49022034052,0.43781586341309664,22,14,0.6666666666666666,2.792158663224371,53.30351718863514,0.9299698483670633,0.9933446047419863,5445.362647785266,-5518.2568841919665
358.50293011592777,194437.25074906502,0.33817717933127006,20,13,0.6842105263157895,4.477738387931503,51.301685877579814,0.6921221225425784,0.9978051617481157,8532.959040614014,-8766.300463809173
374.07829377784856,126093.28117012035,0.5227133367853005,19,6,0.3333333333333333,3.294349261348509,59.03074107603363,0.9909008460937619,0.802221565252228,5343.088792091374,-4307.363716484839
367.32110239972906,110674.11741346806,0.304506815410737,32,14,0.45161290322580644,2.5326135064469115,71.53256071956227,0.9851948751414609,0.9663841120995551,3057.8077572790394,-3185.554505013095
375.375633968078,143984.73556696883,0.4362988135726386,29,12,0.42857142857142855,3.4357186573562624,47.20111927483609,0.8263225391226345,0.9999918056736782,7338.915634505096,-7258.79149787632
379.69298449621783,123173.57533998016,0.3962800140839491,33,20,0.625,3.6523597715967018,59.6155011649659,0.9771783357619537,0.9972368132465579,5722.539793431088,-3508.9413953954036
368.0687947397672,148925.4830023602,0.3028262431880987,24,14,0.6086956521739131,3.5910294613855642,41.163132345887824,0.5145542668170288,0.9998087736193648,8826.15269186119,-8908.44586739119
379.40311948303247,121769.8466276445,0.4976516941078183,29,17,0.6071428571428571,2.321375462839724,40.96730125109702,0.8410926082463397,0.997256171803812,6128.5760894937475,-2823.6166997958517
363.3957934523361,165316.93517219514,0.3000345137192989,27,14,0.5384615384615384,4.446223488387116,50.73205668928849,0.6089472241431511,0.9999629010960598,8676.185708764608,-8846.289605269152
375.4164486926999,140518.44024747837,0.6733098767422225,19,6,0.3333333333333333,1.8664940884079328,37.812597570367096,0.9823964734114374,0.8350066076052489,5423.463399839996,-3216.997769202074
361.51574343809597,134972.3570058449,0.6061746957837899,30,14,0.4827586206896552,3.1054192278116934,54.46381278058076,0.9999715031829963,0.7230876170812535,5666.317402823399,-5707.106880944408
369.3805741553875,159854.77308227215,0.6967289244720384,35,14,0.4117647058823529,2.9048255376693053,40.212774682537066,0.9999790533308581,0.7541585658243183,7076.134483359276,-6962.539313175059
349.00427717369456,184458.9521819994,0.6833215440953309,24,14,0.6086956521739131,2.8556839663923177,65.95747159508127,0.9999696904543235,0.48010948332140396,3978.4147669643726,-4152.589588965058
366.2630673596899,146470.7726141397,0.5342464391529478,24,11,0.4782608695652174,1.5348394755035497,68.81880937249939,0.9900480217509864,0.6722724424732979,2400.8181113802298,-2390.709114771337
357.86026801485224,166748.81988534515,0.2898855004005018,33,13,0.40625,4.205031612051913,70.28975593545971,0.9756091914477465,0.9999525990374345,4711.652418226809,-5007.83434185559
347.2343820843781,121480.9559212981,0.6466520121171843,19,8,0.4444444444444444,3.9607417114444536,74.87428321961485,0.99911108335337,0.4716233453614687,3778.616981152611,-3992.682221130392
383.48282943370214,191891.42170234644,0.31146117699751774,19,9,0.5,2.9938976877012484,37.11110251975255,0.4951318258957479,0.9997890431785738,8222.704134184563,-8039.884061883862
346.24112728500626,156293.25944863446,0.3229997217355051,33,19,0.59375,4.277049483222589,51.78794239900165,0.669934289079305,0.9999744718719316,8162.882439368687,-8596.454722961324
373.059829785609,129998.94153259562,0.5048908196199429,34,15,0.45454545454545453,1.8591889754990896,40.59842618219491,0.8499632356744754,0.9999906396281498,5300.5589324457005,-5225.824315392129
367.76611829791244,189849.03770227614,0.30586032671055696,21,10,0.5,1.5969158960572005,64.53321362767338,0.802727195630726,0.967212078307699,2897.5017643955903,-3004.243519917509
375.1285684829265,170194.41510539543,0.6482978872106042,22,11,0.5238095238095238,2.9688593023389194,40.03424714747647,0.9998316677046308,0.8782460381251089,7213.88058131608,-7044.024501607675
361.87402035770344,141196.4425084418,0.6778662148283379,22,12,0.5714285714285714,3.843345114578364,67.14092834627002,0.9999538667009206,0.47976484806744174,4823.796942862641,-4809.4239077583325
355.45750212279523,199127.25319294192,0.724299222116355,25,15,0.625,2.7723606074624936,32.30668442013387,0.9999891111756329,0.8533722775974251,7740.055651692925,-7832.126113907687
373.6469560389643,166042.51486251262,0.28439590034875245,25,16,0.6666666666666666,1.7937098324640892,27.00073622308073,0.3894463831831925,0.9996187444482821,6736.524300100134,-6724.395442038526
374.63036375982654,128485.55430391677,0.5699626381591483,29,19,0.6785714285714286,3.338126230645621,58.80258212799575,0.9999984355251065,0.7313226867527883,5413.510160813269,-3695.342553317573
348.5459967298201,141682.23757655587,0.35422890432634335,28,9,0.3333333333333333,3.487179472696746,63.645435440006715,0.9743167684424446,0.9999508058984021,4971.568980507749,-5379.492791514531
348.12917811700095,111429.19405348873,0.5814521144181712,21,13,0.65,2.2831253096434083,56.58863219459646,0.9997775770008461,0.7394613055999767,4320.121065969828,-4575.236797908467
366.9700465389413,138174.39527194426,0.5269448331854455,35,22,0.6470588235294118,1.881576701095133,65.46289439987311,0.999986918257039,0.7226237138880002,3016.4864806827422,-3005.23032035769
359.961364829239,108039.53701787099,0.4115305355437274,32,18,0.5806451612903226,3.9969249066449697,58.19010148535027,0.9840952204314549,0.9998556385045255,6354.027720571689,-6553.834686300015
378.77452578102816,151346.68344424744,0.4174226969396624,25,12,0.5,4.123118868977346,46.440379518567575,0.7793136171998213,0.9999467957560435,8664.596357371287,-8535.191713894483
352.26893584374636,182057.69217847855,0.5655833650881663,35,11,0.3235294117647059,2.632948854006152,60.13833324090481,0.999553427697882,0.7220819131634794,4389.761643240286,-4587.695745014375
352.9918949865658,167165.8781627001,0.5761282193926471,21,10,0.5,2.1606831973299307,26.560450594162763,0.7844105992835348,0.9997727912340366,7323.804682913162,-7512.914871219395
380.742511462557,132967.68278638533,0.6685491093418268,19,6,0.3333333333333333,1.7109920653690665,42.38056335130652,0.9537105495843067,0.7191493947492859,4780.791486184623,-1442.0490079747024
383.065356019711,175783.26602733624,0.3774759213759802,23,9,0.4090909090909091,3.694156918980473,38.59540169299024,0.6147270973422203,0.9999861343114717,9313.707275223995,-9114.116759643583
382.319681424956,164916.83008817412,0.3619190585588092,25,10,0.4166666666666667,2.896092687589638,35.91802733028166,0.5647706882589851,0.9999915413425768,8114.518626597924,-7928.287146672216
356.3816451912142,182494.8660333834,0.47611323315972254,25,13,0.5416666666666666,4.0671813665196375,46.094906962148606,0.8831194075527211,0.9998746301865343,8474.28805691612,-8683.357185238872
352.70051414979594,160755.05230612025,0.36939122626024334,26,17,0.68,3.416432591421242,48.70352268561243,0.719213312101584,0.9990499833519616,7219.03060896117,-7528.0640902417945
358.4255657817869,182619.67147699447,0.2577965307474994,32,18,0.5806451612903226,1.972220680718433,29.005618556908274,0.3631183933678817,0.9999899926515774,6982.947773977959,-7236.094786399186
377.83816716165126,159909.944100174,0.7130016960263066,30,19,0.6551724137931034,4.088609049853507,50.91705414340073,0.999999765543679,0.56366271395226,7565.477425365027,-5810.724203786492
348.77925043316685,108331.83619427324,0.2682293415283533,31,18,0.6,4.299507556919977,39.09658854126187,0.44040977129270564,0.9999876940894531,10618.71574004435,-11026.69320621069
381.561851079427,122759.26894048465,0.6516897337486296,34,21,0.6363636363636364,3.793231504736773,67.73190135185402,0.9999997357129096,0.5142496941749164,4684.9865648143805,-1320.87747804855
378.58015830331163,155052.10271684555,0.32741221895051265,32,18,0.5806451612903226,4.243769912803106,49.94365432368049,0.6540663155942443,0.9999755337352387,8439.368860902261,-8347.73304354789
357.1199214265694,171772.42271568457,0.4548896096447115,21,7,0.35,3.8325399896587893,41.89422119946231,0.7828478630697137,0.9999759848460361,8861.930952638026,-9058.853555163638
352.592055263435,121259.12144149699,0.7189584828579783,28,17,0.6296296296296297,2.7808846893549264,56.272932856400985,0.9999960896262591,0.49942262403273957,5007.843377860766,-5120.642711721276
378.09890908679563,144378.52766499546,0.40934038337007606,20,10,0.5263157894736842,3.3723594278555464,51.66346438990668,0.8458015785775386,0.9990122178079771,6600.648254675938,-6494.1129905956495
354.45016173496464,163121.8256001023,0.6921105079532743,18,12,0.7058823529411765,4.497398291594764,59.4294344985554,0.9999744088264783,0.5180582317361265,6760.124547259452,-6853.876948199419
363.2370215295565,159281.03317520377,0.3825354036958988,33,19,0.59375,3.306016468110717,53.84110977237715,0.828596934711057,0.9998923628229388,6225.974224247219,-6373.0728768092595
369.5688436154547,153874.6391051588,0.46572666033927823,33,12,0.375,4.39688098325815,71.81923823187022,0.9999108097296715,0.7438707748723491,4609.86325384973,-4585.104839879416
379.37744922987775,184659.55771593913,0.5839128525630123,33,13,0.40625,2.392840539013703,66.9728150007841,0.9997717317452073,0.6211648131291214,3396.569206352578,-3154.72148962192
384.45586752297453,190218.4122058992,0.6754573961489552,28,16,0.5925925925925926,3.406895964502153,53.0867316777247,0.9999953242868984,0.6113398438781192,6251.749313986304,-5097.499744827765
371.79093750385374,173159.86729136293,0.5595531148378026,24,7,0.30434782608695654,2.84660148004883,47.675604162870115,0.9962336025674761,0.9196955908864799,6105.482130140459,-6032.385537359587
380.33421086994923,196594.88454758518,0.720125604171181,19,10,0.5555555555555556,3.7027893261930034,42.321534903216374,0.9998742357497846,0.6611334798214628,8221.7664120704,-7921.819651670314
366.36379268121334,132794.59970885524,0.6749476594058297,23,7,0.3181818181818182,2.495245499541425,29.270544275111078,0.9542691361828156,0.9999852977987649,7565.393793642287,-7526.442448276094
361.0063702250728,162272.39573828157,0.27024840224385693,29,19,0.6785714285714286,3.6701145107447335,34.823838162358065,0.41458657223722994,0.9998941955068744,10035.188902759422,-10243.404841306665
381.16105662795235,185133.5682825258,0.7107160766095928,21,13,0.65,4.256798950767026,27.416390887954933,0.9787265562921281,0.9988096773400736,11617.685278381443,-11335.915071404304
375.5675515887174,104394.29954915855,0.39105857988273734,21,7,0.35,4.163758979689353,43.61892055320699,0.6935678869611848,0.9999591167522509,9311.009141933417,-6179.245397610356
372.1460039544511,161386.28665208624,0.3660577758214454,34,22,0.6666666666666666,2.705806894495773,28.094933265138554,0.5090693080436877,0.9999598763739035,8711.493468595225,-8686.110300185377
360.1608772617523,165481.43072856334,0.5635790229047183,30,11,0.3793103448275862,2.3755335746063495,31.972698911465706,0.8284737632179253,0.9999987711706896,7193.0164907180215,-7286.008561058563
347.81199233682025,139228.75505861588,0.6158154783579777,28,13,0.48148148148148145,3.1485639898847286,65.77122740393247,0.9999444620339314,0.5840935035447479,4304.060431369482,-4531.828210976687
353.8334809643154,113241.81505816965,0.7308403930990426,33,16,0.5,2.099502036338439,61.041197738480626,0.9999720750787642,0.44092955814416657,3660.0256894898507,-3743.6191228016655
362.1042657591498,193630.83287981595,0.3979406514240561,26,14,0.56,3.4733950362031347,44.28895124955139,0.7142049057155109,0.9998940417447415,7947.14760872946,-8090.325604095372
355.1812072827375,189798.04756281478,0.6048763983619982,31,13,0.43333333333333335,2.6546552567837134,31.131271953441246,0.8782889763973951,0.9999980480227102,7815.521259658096,-7968.844450553777
376.0047401047969,198316.54132695377,0.4016369754598482,35,18,0.5294117647058824,1.8131340970595158,49.03215468607014,0.7879433583206171,0.9999028274169031,4521.349724298644,-4446.587742137632
353.04502831433143,154830.26099168707,0.7361536148496147,33,11,0.34375,4.141591268663081,58.84722966196816,0.9999501005928875,0.4483232744132402,6413.355482935282,-6506.704137774259
346.1440917214978,191489.89715087425,0.5302082542709883,27,15,0.5769230769230769,3.914908570943497,69.07221953079568,0.9999898899958418,0.6801414298025047,4607.326039712732,-4907.365934436743
350.2589423741673,164023.734587958,0.25173069361355094,35,20,0.5882352941176471,3.7501576770497533,62.49468394684449,0.6710763981110582,0.9999350321543384,5715.194845804487,-6131.790948257591
368.30730089605805,172457.74378656215,0.6011839765141709,33,22,0.6875,4.176749951465402,50.14021627713055,0.9999999684213808,0.7954233777710701,7818.3341684097795,-7768.406717680253
357.5917674103021,161876.36501398476,0.2917623570069163,29,14,0.5,2.764586930416473,37.926118074489615,0.4700216570993442,0.9999925435206023,7668.18397173587,-7920.664455311155
361.22417408199914,149332.14265509267,0.5794092151033269,26,11,0.44,3.3602585304449306,61.83382468360083,0.9998047266191312,0.680075530983841,5044.211674217861,-5095.508318937764
370.5808084208305,123855.8563322304,0.4821228383148649,31,16,0.5333333333333333,3.8924337259881288,31.185927986704755,0.7006273441059323,0.9999952552416127,10756.51306051589,-10712.943297735786
364.3830795966162,144520.47961099533,0.27976579065648205,21,11,0.55,2.83528931172287,52.627369377982376,0.5897748261708927,0.9992889491979791,5888.21536034652,-6053.032569397723
376.93702412215373,197293.12485867157,0.30789439548382624,20,8,0.42105263157894735,2.6970010865257112,45.27482623619832,0.5625044664098691,0.9998609327377341,6577.242296564212,-6514.445752862612
360.44717351749466,108834.61200211992,0.4958585444130676,25,16,0.6666666666666666,4.136994372016482,47.40269171379846,0.941784634954236,0.9989240450336179,8289.264481447399,-8432.251313371182
381.9504798627786,167912.81723836082,0.33340219623692585,33,13,0.40625,1.666156488823792,26.85842745018132,0.45583709690785224,0.9999997268090307,6407.1858369944,-6230.880700946343
359.2799959371076,141956.429684368,0.37433440580916505,24,12,0.5217391304347826,3.989519206887066,55.18550811895926,0.8350513102133185,0.9997751745020506,6996.429704844929,-7211.79860071898
364.237930203295,120649.68540391898,0.37234362813769223,30,16,0.5517241379310345,2.923966877295716,35.05081763360118,0.5732768792632055,0.9999850337303579,8275.255423319053,-8382.771846473495
367.85453828449397,195017.99665422406,0.4884498075120519,20,8,0.42105263157894735,1.9976105275073954,58.0146676823169,0.9883369739669959,0.8733045894617985,3824.2635739054035,-3837.200817702876
382.98251111099853,158292.5002578018,0.41849086580450456,34,15,0.45454545454545453,3.388645479113512,36.232158653390144,0.6563085847382295,0.9999995062277488,8995.227659055081,-8777.973071953249
381.90640813622196,152109.09623658046,0.7085884346184557,24,14,0.6086956521739131,1.694586824524015,49.255436322958744,0.9974702235695676,0.5890255911013957,4146.713722894686,-794.5984709113259
358.72703172295195,120294.30888901385,0.3520403671945482,22,10,0.47619047619047616,3.049128406968375,56.087234647779894,0.8010709132712681,0.999521210508353,5595.1772445845145,-5828.625576955107
369.05042724924084,104922.73761382376,0.31207514460760544,19,7,0.3888888888888889,3.8812876751107392,51.08065429583388,0.6378210568883319,0.999887340720369,7693.6102760737,-7767.417713022687
374.3307994608949,116651.18862921077,0.2822313473961785,32,17,0.5483870967741935,3.71949425784043,46.52388454383484,0.5277628821960155,0.9999905245437177,8235.332462993256,-8226.196815150615
357.3023215861957,185608.3717551988,0.366911094205549,29,17,0.6071428571428571,3.9299331672525746,66.47092815417565,0.9999944733466108,0.9524224293640161,4998.45424366504,-5255.662347304796
353.71488357776286,172840.22445382678,0.7494234809040394,35,17,0.5,3.8225863375545437,69.74515930934359,0.9999989731678616,0.3592742313043501,4419.585851009551,-4495.675424852596
380.9196217198393,158917.98176787276,0.6666247893417012,20,8,0.42105263157894735,2.240729504251516,62.10674739568024,0.9931034144911925,0.5325697517421878,3727.6587571276505,-1071.6266687777872
354.14311106172727,189270.40794652945,0.4608955842044068,27,9,0.34615384615384615,4.349811468968027,62.556050332934646,0.9993781480597974,0.8614042933012693,6072.434891260748,-6311.257013355053
374.8750544942912,124682.20100599312,0.6399432483381216,22,8,0.38095238095238093,2.1746183781883897,30.604590437221095,0.9220404326540212,0.9997032343422051,6784.979575826161,-3536.416151361021
350.995439683352,119523.10303760623,0.6643105398179644,33,22,0.6875,1.7834901338982552,46.884490367077504,0.9999946013460294,0.7159871069137002,4470.789157208476,-4647.277017968885
373.15070726678596,149714.80181969935,0.35637691480108036,32,21,0.6774193548387096,3.723838074312269,69.64880174771193,0.9999994090457849,0.9240949684584712,4342.877283936995,-4343.238426255928
356.9422596546257,199770.79716863701,0.25589328635470776,24,8,0.34782608695652173,1.682961192980484,62.20646036041721,0.6752543265049448,0.9988886677033146,3251.0092578561444,-3558.252342513254
369.21457876645235,188403.6301520744,0.6294310095321531,28,14,0.5185185185185185,3.8727707265305025,68.85961273964756,0.9999853294677911,0.5381447416315217,4599.2325874251455,-4493.976140511786
362.4783109065839,177492.42626133916,0.269562562467697,32,13,0.41935483870967744,1.7319370609069664,57.01819049264072,0.6270496106934229,0.9999196605895748,3788.427194893851,-3993.9278793190847
350.8122189762399,146752.45309714318,0.6589402807814917,21,8,0.4,2.3423067481465436,33.46211570672569,0.990172991821219,0.9996526542064303,6754.915303996907,-6963.1487371462335
348.9166180599451,123689.34174662744,0.3993949141369397,29,15,0.5357142857142857,2.6213824135385293,25.413327581602633,0.5354815905213484,0.9999911528767746,8806.664896075888,-9130.572136458384
370.3945074006108,136519.92855334427,0.39332394455403075,20,11,0.5789473684210527,2.7110069553580485,55.788177733545055,0.8839429760699344,0.995485343958385,5089.459585921621,-5120.5985616785965
376.1046520972008,185974.32840618215,0.5773402188785987,34,19,0.5757575757575758,3.0028356118474893,67.91061246787149,0.9999980333071352,0.6223755965193867,3890.77355864531,-3705.8916260949463
379.66417039255094,145180.04568726255,0.4747031548120493,33,19,0.59375,3.2219855617072044,70.6215043261169,0.9999970436036159,0.7438184833289047,3757.1039230829047,-3169.701860256103
371.4955080801017,116404.0456011427,0.4242006623869301,29,11,0.39285714285714285,3.7753705212102826,45.40388789320242,0.7769813981323952,0.9999977323998821,8235.778641382904,-8219.33307480844
355.0045109909946,110305.96067020166,0.6624080940221263,23,13,0.5909090909090909,4.017138329491805,38.671932210390565,0.99998530680968,0.8729475075294282,9326.11598831398,-9456.868253871675
367.09762489247805,172268.77108543873,0.45309466882236504,22,8,0.38095238095238093,2.6012622732790898,44.89717751732397,0.8221963153955959,0.999906565382971,6222.621417097281,-6268.687296055419
377.937743107695,124220.4469674543,0.47847429785042694,26,11,0.44,1.60236655467172,59.9086343630131,0.8384894504067111,0.7624526791149876,3262.58832772176,-760.4792604889949
382.07248163123177,179451.7765289725,0.5714476861664901,26,9,0.36,4.4037040992051235,54.04839506091753,0.9996360762366271,0.7925813674068886,7526.804804712286,-7266.4248078699875
366.747180574386,163271.0415089435,0.4807717991547783,19,13,0.7222222222222222,2.333105242416477,36.82100327897912,0.7558951533434399,0.9913123248877678,6673.846488297773,-6700.386772903487
377.2099701068821,178359.31536723685,0.6132834408091803,27,16,0.6153846153846154,3.130591836084405,29.682254091967657,0.8720628806611733,0.9998164849598944,9029.338456694319,-8838.594971199742
362.05705335789304,107407.8781397356,0.4463342488059934,24,14,0.6086956521739131,2.8667018982160064,47.10975298614237,0.8430255929499123,0.9990121433942926,6390.291564727785,-6522.679928939949
357.70112521628636,127856.34257247597,0.4599296209689435,19,11,0.6111111111111112,2.0865623011017282,34.92910200854652,0.7056218624733099,0.9977806169588748,6412.471506773454,-6586.900646973745
347.01519044564316,180574.73419970932,0.6029958145550904,19,9,0.5,2.0234076719395904,58.38797671545905,0.9972899948026938,0.6780100965180021,3815.5294749403383,-4069.7248571583805
